10,153
10,152
10,251
12,570
12,474
12,490
14,2465
14,655
14,1408
16,2019
16,3983
16,496
18,2117
18,5336
18,1811
20,10193
20,7312
20,1783
22,11511
22,21305
22,7571
24,31716
24,12272
24,17335
26,22368
26,110470
26,13761
28,69345
28,51675
28,28073
30,606976
30,332075
30,38497
32,479448
32,42577
32,515028
34,62933635
34,242803
34,1938588
36,45743500
36,7168482
36,957242
38,10678155
38,47406685
38,8050031
40,24176634
40,30607878
40,9163834
42,6523884
42,12507950
42,46213771
44,42630482
44,42663811
44,47328792
46,52228601
46,46573782
46,44064161
48,46353683
48,51865720
48,44237016
50,43858331
50,44695214
50,45744415
